Rating;Year;Date;Player;Salary;Position;Bat_Order;Opp_Pitcher;Opp
3.6;2022;04/26/2022;68.45;A. Garcia (R);$10;OF;5;MIA
4.2;2022;04/26/2022;67.75;Chris Taylor (R);$17;OF;8;LAD
4.1;2022;04/26/2022;67.40;Juan Soto (L);$19;OF;2;WSH
4.1;2022;04/26/2022;67.35;Nelson Cruz (R);$8;1B;3;WSH
3.5;2022;04/26/2022;67.30;A. Dickerson (L);$9;OF;6;ATL
6.1;2022;04/26/2022;66.65;D. Varsho (L);$16;OF;1;ARI
4.2;2022;04/26/2022;66.20;Gavin Lux (L);$14;2B;9;LAD
3.5;2022;04/26/2022;65.50;Miguel Sano (R);$8;1B;7;MIN
3.4;2022;04/26/2022;65.20;G. Springer (R);$23;OF;1;TOR
4.8;2022;04/26/2022;64.95;S. Perez (R);$17;C;3;KC
3.5;2022;04/26/2022;64.00;Matt Olson (L);$23;1B;2;ATL
4.6;2022;04/26/2022;63.65;Niko Goodrum (S);$12;1B;2;HOU
3.4;2022;04/26/2022;63.30;Matt Chapman (R);$16;3B;5;TOR
4.8;2022;04/26/2022;63.15;B. Witt Jr. (R);$10;3B;6;KC
4.8;2022;04/26/2022;63.00;C. Santana (S);$9;1B;4;KC
4.7;2022;04/26/2022;62.90;Jonah Heim (S);$13;C;7;TEX
3.5;2022;04/26/2022;62.75;T. d'Arnaud (R);$16;C;5;ATL
3.9;2022;04/26/2022;61.85;Adam Engel (R);$7;OF;8;CWS
3.4;2022;04/26/2022;61.80;Taylor Ward (R);$17;OF;1;LAA
2.5;2022;04/26/2022;61.65;Wilmer Flores (R);$12;3B;5;SF
4.1;2022;04/26/2022;61.40;C. Hernandez (S);$7;2B;1;WSH
2.5;2022;04/26/2022;60.70;Brandon Belt (L);$23;1B;2;SF
2.5;2022;04/26/2022;60.70;B. Crawford (L);$15;SS;4;SF
3.5;2022;04/26/2022;60.50;Marcell Ozuna (R);$18;OF;4;ATL
4.7;2022;04/26/2022;60.00;Adolis Garcia (R);$13;OF;5;TEX
3.4;2022;04/26/2022;59.95;Brandon Nimmo (L);$17;OF;1;NYM
3.5;2022;04/26/2022;59.95;Gio Urshela (R);$11;3B;5;MIN
3.5;2022;04/26/2022;59.90;Austin Riley (R);$21;3B;3;ATL
6.1;2022;04/26/2022;59.90;G. Perdomo (S);$7;SS;8;ARI
2.5;2022;04/26/2022;59.85;T. Estrada (R);$12;2B;7;SF
4.6;2022;04/26/2022;59.70;Jeremy Peña (R);$19;SS;7;HOU
3.4;2022;04/26/2022;57.85;Peter Alonso (R);$16;1B;4;NYM
2.5;2022;04/26/2022;57.70;Joc Pederson (L);$20;OF;1;SF
3.5;2022;04/26/2022;57.60;Max Kepler (L);$10;OF;6;MIN
3.5;2022;04/26/2022;57.40;Byron Buxton (R);$27;OF;1;MIN
4.9;2022;04/26/2022;57.10;C. Mullins (L);$14;OF;1;BAL
3.4;2022;04/26/2022;57.00;Kurt Suzuki (R);$8;C;8;LAA
4.8;2022;04/26/2022;56.65;A. Mondesi (S);$11;SS;7;KC
3.9;2022;04/26/2022;56.60;Danny Mendick (R);$7;2B;9;CWS
6.1;2022;04/26/2022;55.70;C. Walker (R);$14;1B;4;ARI
4.8;2022;04/26/2022;55.65;Trevor Story (R);$13;2B;1;BOS
3.4;2022;04/26/2022;55.50;Zack Collins (L);$16;C;4;TOR
3.7;2022;04/26/2022;55.45;P. Goldschmidt (R);$17;1B;2;STL
4.6;2022;04/26/2022;55.35;C. McCormick (R);$13;OF;8;HOU
4.1;2022;04/26/2022;55.20;Keibert Ruiz (S);$10;C;6;WSH
3.5;2022;04/26/2022;55.10;Ryan Jeffers (R);$9;C;8;MIN
3.4;2022;04/26/2022;54.80;S. Espinal (R);$15;2B;7;TOR
4.3;2022;04/26/2022;54.30;Franmil Reyes (R);$11;OF;4;CLE
3.6;2022;04/26/2022;54.05;Jesus Sanchez (L);$18;OF;4;MIA
6.1;2022;04/26/2022;53.70;Seth Beer (L);$14;1B;5;ARI
3.6;2022;04/26/2022;53.25;Jazz Chisholm (L);$22;2B;1;MIA
4.2;2022;04/26/2022;53.10;J. Candelario (S);$9;3B;6;DET
3.6;2022;04/26/2022;52.60;G. Cooper (R);$16;1B;6;MIA
3.4;2022;04/26/2022;52.55;Matt Duffy (R);$12;1B;7;LAA
4.7;2022;04/26/2022;52.25;Andy Ibanez (R);$11;3B;9;TEX
6.1;2022;04/26/2022;52.15;S. Alcantara (S);$7;3B;7;ARI
4.2;2022;04/26/2022;51.80;Javier Baez (R);$18;SS;3;DET
4.2;2022;04/26/2022;51.75;Tony Kemp (L);$8;2B;1;OAK
3.4;2022;04/26/2022;51.65;Gosuke Katoh (L);$7;2B;8;TOR
2.9;2022;04/26/2022;51.50;I. Kiner-Falefa (R);$13;SS;8;NYY
3.5;2022;04/26/2022;51.00;Kyle Garlick (R);$11;OF;4;MIN
3.4;2022;04/26/2022;50.65;F. Lindor (S);$20;SS;3;NYM
4.1;2022;04/26/2022;50.35;Josh Bell (S);$16;1B;4;WSH
4.3;2022;04/26/2022;50.20;Amed Rosario (R);$11;SS;2;CLE
3.7;2022;04/26/2022;50.10;Tommy Edman (S);$17;2B;1;STL
3.6;2022;04/26/2022;49.95;J. Stallings (R);$7;C;9;MIA
4.2;2022;04/26/2022;49.70;J. Schoop (R);$9;2B;7;DET
4.2;2022;04/26/2022;49.70;A. Meadows (L);$17;OF;2;DET
3.4;2022;04/26/2022;49.40;S. Marte (R);$18;OF;2;NYM
3.4;2022;04/26/2022;49.20;B. Zimmer (L);$10;OF;9;TOR
4.2;2022;04/26/2022;48.80;M. Cabrera (R);$10;1B;4;DET
3.6;2022;04/26/2022;48.60;B. Anderson (R);$10;3B;8;MIA
3.5;2022;04/26/2022;48.40;G. Celestino (R);$7;OF;9;MIN
4.7;2022;04/26/2022;48.30;W. Contreras (R);$17;C;4;CHC
3.4;2022;04/26/2022;48.30;Brandon Marsh (L);$16;OF;6;LAA
4.3;2022;04/26/2022;48.25;Jose Ramirez (S);$24;3B;3;CLE
4.8;2022;04/26/2022;48.05;J.D. Martinez (R);$17;OF;4;BOS
4.2;2022;04/26/2022;47.65;S. Torkelson (R);$15;1B;5;DET
4.1;2022;04/26/2022;47.45;Y. Hernandez (L);$11;OF;5;WSH
4.2;2022;04/26/2022;47.30;R. Grossman (S);$15;OF;1;DET
4.8;2022;04/26/2022;47.05;A. Benintendi (L);$17;OF;2;KC
3.7;2022;04/26/2022;47.05;Dylan Carlson (S);$12;OF;5;STL
3.4;2022;04/26/2022;46.50;Dominic Smith (L);$7;1B;6;NYM
3.5;2022;04/26/2022;46.40;Adam Duvall (R);$12;OF;7;ATL
4.8;2022;04/26/2022;45.75;X. Bogaerts (R);$17;SS;3;BOS
4.7;2022;04/26/2022;44.95;Yan Gomes (R);$9;C;6;CHC
4.2;2022;04/26/2022;44.55;T. Barnhart (L);$7;C;8;DET
4.9;2022;04/26/2022;44.45;R. Mountcastle (R);$11;1B;4;BAL
4.7;2022;04/26/2022;44.30;Seiya Suzuki (R);$24;OF;2;CHC
3.7;2022;04/26/2022;44.25;Nolan Arenado (R);$21;3B;4;STL
4.3;2022;04/26/2022;44.10;Ernie Clement (R);$7;2B;7;CLE
4.3;2022;04/26/2022;43.90;Myles Straw (R);$15;OF;1;CLE
3.7;2022;04/26/2022;43.80;Tyler O'Neill (R);$18;OF;3;STL
4.6;2022;04/26/2022;43.75;M. Maldonado (R);$9;C;9;HOU
2.5;2022;04/26/2022;43.70;Jason Vosler (L);$9;3B;8;SF
3.6;2022;04/26/2022;43.35;Joey Wendle (L);$14;3B;7;MIA
3.4;2022;04/26/2022;43.15;A. Velazquez (S);$7;SS;9;LAA
4.2;2022;04/26/2022;42.95;Sean Murphy (R);$11;C;3;OAK
4.9;2022;04/26/2022;42.60;Trey Mancini (R);$10;1B;3;BAL
4.8;2022;04/26/2022;42.30;Hunter Dozier (R);$19;1B;5;KC
4.7;2022;04/26/2022;42.30;F. Schwindel (R);$14;1B;5;CHC
4.3;2022;04/26/2022;42.15;Oscar Mercado (R);$11;OF;6;CLE
4.8;2022;04/26/2022;41.65;Alex Verdugo (L);$15;OF;2;BOS
3.5;2022;04/26/2022;41.30;D. Swanson (R);$11;SS;9;ATL
4.7;2022;04/26/2022;41.15;Nick Madrigal (R);$10;2B;7;CHC
4.8;2022;04/26/2022;41.00;Bobby Dalbec (R);$7;1B;7;BOS
2.5;2022;04/26/2022;40.70;Luis Gonzalez (L);$12;OF;6;SF
3.5;2022;04/26/2022;40.55;T. Demeritte (R);$11;OF;8;ATL
3.4;2022;04/26/2022;40.40;E. Escobar (S);$15;3B;5;NYM
3.4;2022;04/26/2022;40.20;Mark Canha (R);$11;OF;7;NYM
4.7;2022;04/26/2022;40.20;M. Hermosillo (R);$7;OF;1;CHC
4.1;2022;04/26/2022;39.90;Maikel Franco (R);$7;3B;7;WSH
6.1;2022;04/26/2022;39.70;Jose Herrera (S);$7;C;9;ARI
3.7;2022;04/26/2022;39.55;Paul DeJong (R);$9;SS;7;STL
4.9;2022;04/26/2022;38.45;R. Chirinos (R);$8;C;8;BAL
3.7;2022;04/26/2022;37.80;H. Bader (R);$14;OF;6;STL
4.9;2022;04/26/2022;37.75;Rougned Odor (L);$7;2B;5;BAL
4.9;2022;04/26/2022;37.05;Ramon Urias (R);$7;3B;7;BAL
4.7;2022;04/26/2022;36.55;P. Wisdom (R);$16;3B;3;CHC
3.7;2022;04/26/2022;36.25;A. Knizner (R);$8;C;8;STL
4.3;2022;04/26/2022;35.60;Austin Hedges (R);$7;C;8;CLE
4.9;2022;04/26/2022;35.40;A. Santander (S);$15;OF;2;BAL
3.4;2022;04/26/2022;33.65;Jeff McNeil (L);$13;OF;8;NYM
4.8;2022;04/26/2022;33.10;E. Hernandez (R);$16;OF;5;BOS
4.8;2022;04/26/2022;32.45;C. Arroyo (R);$7;2B;8;BOS
4.8;2022;04/26/2022;32.35;J. Bradley (L);$7;OF;6;BOS
4.2;2022;04/26/2022;32.30;S. Piscotty (R);$7;OF;4;OAK
4.2;2022;04/26/2022;32.30;Sheldon Neuse (R);$7;2B;2;OAK
4.8;2022;04/26/2022;32.25;Nicky Lopez (L);$13;2B;9;KC
4.8;2022;04/26/2022;32.20;M. Taylor (R);$12;OF;8;KC
2.5;2022;04/26/2022;31.55;Joey Bart (R);$12;C;9;SF
4.7;2022;04/26/2022;31.25;Nico Hoerner (R);$13;SS;9;CHC
4.7;2022;04/26/2022;30.10;Ian Happ (S);$18;OF;8;CHC
4.1;2022;04/26/2022;29.85;Victor Robles (R);$7;OF;9;WSH
4.1;2022;04/26/2022;29.05;A. Escobar (R);$7;SS;8;WSH
4.8;2022;04/26/2022;26.95;C. Vazquez (R);$7;C;9;BOS
4.3;2022;04/26/2022;26.95;Owen Miller (R);$20;1B;5;CLE
4.2;2022;04/26/2022;26.50;Derek Hill (R);$9;OF;9;DET
4.9;2022;04/26/2022;26.10;Austin Hays (R);$12;OF;6;BAL
3.4;2022;04/26/2022;25.70;James McCann (R);$7;C;9;NYM
4.2;2022;04/26/2022;24.70;Elvis Andrus (R);$8;SS;6;OAK
3.7;2022;04/26/2022;24.20;B. Donovan (L);$7;2B;9;STL
4.3;2022;04/26/2022;24.15;A. Gimenez (L);$10;2B;9;CLE
4.9;2022;04/26/2022;23.30;Jorge Mateo (R);$9;SS;9;BAL
4.2;2022;04/26/2022;17.60;C. Pache (R);$7;OF;7;OAK
4.2;2022;04/26/2022;16.40;C. Bethancourt (R);$7;1B;5;OAK
4.2;2022;04/26/2022;14.00;Nick Allen (R);$7;SS;9;OAK
4.2;2022;04/26/2022;13.10;C. Lopes (R);$7;2B;8;OAK
3.5;2022;04/27/2022;88.20;Max Muncy (L);$14;2B;4;LAD
3.5;2022;04/27/2022;87.05;Mookie Betts (R);$17;OF;1;LAD
3.4;2022;04/27/2022;86.35;Bryce Harper (L);$23;OF;3;PHI
3.8;2022;04/27/2022;84.10;J. Cronenworth (L);$13;2B;2;SD
3.1;2022;04/27/2022;83.90;Aaron Judge (R);$22;OF;2;NYY
3.5;2022;04/27/2022;82.90;F. Freeman (L);$21;1B;2;LAD
3.8;2022;04/27/2022;82.80;Trent Grisham (L);$10;OF;1;SD
3.5;2022;04/27/2022;82.60;Trea Turner (R);$16;SS;3;LAD
4.4;2022;04/27/2022;82.25;Corey Seager (L);$14;SS;3;TEX
3.1;2022;04/27/2022;82.15;Joey Gallo (L);$9;OF;7;NYY
3.1;2022;04/27/2022;81.10;G. Stanton (R);$16;OF;4;NYY
4.4;2022;04/27/2022;80.25;Mitch Garver (R);$9;C;5;TEX
4.4;2022;04/27/2022;78.80;Kole Calhoun (L);$7;OF;1;TEX
4.4;2022;04/27/2022;77.65;Marcus Semien (R);$13;2B;2;TEX
4.3;2022;04/27/2022;77.65;Alex Bregman (R);$16;3B;3;HOU
4.4;2022;04/27/2022;76.75;W. Calhoun (L);$9;OF;6;TEX
3.8;2022;04/27/2022;76.15;Austin Nola (R);$11;C;7;SD
3.1;2022;04/27/2022;75.95;J. Donaldson (R);$17;3B;5;NYY
3;2022;04/27/2022;75.95;Carlos Correa (R);$12;SS;3;MIN
4.2;2022;04/27/2022;75.95;Bo Bichette (R);$15;SS;2;TOR
3.5;2022;04/27/2022;75.85;Brandon Lowe (L);$16;2B;5;TB
4.5;2022;04/27/2022;75.50;Trevor Story (R);$14;2B;1;BOS
3.1;2022;04/27/2022;75.45;G. Torres (R);$13;2B;6;NYY
2.8;2022;04/27/2022;74.35;Y. Grandal (S);$11;C;5;CWS
3.8;2022;04/27/2022;74.25;J. Profar (S);$14;OF;4;SD
3.4;2022;04/27/2022;73.60;O. Herrera (L);$15;OF;1;PHI
3.5;2022;04/27/2022;73.45;C. Bellinger (L);$16;OF;5;LAD
4.3;2022;04/27/2022;73.45;Y. Alvarez (L);$19;OF;4;HOU
3.5;2022;04/27/2022;73.25;H. Ramirez (R);$12;1B;3;TB
3.1;2022;04/27/2022;73.20;DJ LeMahieu (R);$18;3B;1;NYY
3.4;2022;04/27/2022;73.05;K. Schwarber (L);$19;OF;5;PHI
3.4;2022;04/27/2022;73.00;Rhys Hoskins (R);$22;1B;2;PHI
4.4;2022;04/27/2022;72.60;Nate Lowe (L);$16;1B;4;TEX
3.4;2022;04/27/2022;72.45;D. Gregorius (L);$13;SS;7;PHI
3.1;2022;04/27/2022;72.40;Mike Trout (R);$23;OF;3;LAA
3.1;2022;04/27/2022;72.25;Jared Walsh (L);$14;1B;4;LAA
3.4;2022;04/27/2022;72.15;N. Castellanos (R);$22;OF;4;PHI
4.3;2022;04/27/2022;72.05;Kyle Tucker (L);$15;OF;5;HOU
3.5;2022;04/27/2022;71.85;R. Arozarena (R);$16;OF;1;TB
4.9;2022;04/27/2022;71.60;J. India (R);$11;2B;1;CIN
3.5;2022;04/27/2022;71.30;Jesus Aguilar (R);$10;1B;2;MIA
4.2;2022;04/27/2022;71.20;V. Guerrero Jr. (R);$21;1B;3;TOR
2.8;2022;04/27/2022;70.80;Gavin Sheets (L);$13;1B;3;CWS
3.1;2022;04/27/2022;70.60;A. Rendon (R);$15;3B;5;LAA
3.5;2022;04/27/2022;70.25;Wander Franco (S);$22;SS;2;TB
3;2022;04/27/2022;70.20;Max Kepler (L);$11;OF;5;MIN
3.1;2022;04/27/2022;70.00;Anthony Rizzo (L);$22;1B;3;NYY
2.8;2022;04/27/2022;69.75;Andrew Vaughn (R);$12;OF;2;CWS
3.8;2022;04/27/2022;69.70;Manny Machado (R);$23;3B;3;SD
3.1;2022;04/27/2022;69.20;C. Yelich (L);$14;OF;3;MIL
3.6;2022;04/27/2022;69.10;A. Dickerson (L);$7;OF;6;ATL
2.8;2022;04/27/2022;68.95;Jose Abreu (R);$15;1B;4;CWS
3.8;2022;04/27/2022;68.60;Matt Beaty (L);$9;OF;6;SD
3.4;2022;04/27/2022;68.25;Johan Camargo (S);$9;SS;8;PHI
3.1;2022;04/27/2022;67.70;Darin Ruf (R);$8;1B;5;SF
4.3;2022;04/27/2022;67.55;C. McCormick (R);$9;OF;1;HOU
3.8;2022;04/27/2022;67.30;L. Campusano (R);$7;C;8;SD
4.1;2022;04/27/2022;67.25;Juan Soto (L);$18;OF;2;WSH
2.8;2022;04/27/2022;67.15;Tim Anderson (R);$19;SS;1;CWS
4.3;2022;04/27/2022;66.75;M. Brantley (L);$16;OF;2;HOU
3.8;2022;04/27/2022;66.70;Eric Hosmer (L);$14;1B;5;SD
4.1;2022;04/27/2022;66.55;Nelson Cruz (R);$8;1B;4;WSH
3.5;2022;04/27/2022;66.35;Jorge Soler (R);$14;OF;3;MIA
3.7;2022;04/27/2022;66.30;Peter Alonso (R);$17;1B;4;NYM
3.5;2022;04/27/2022;65.35;Yandy Diaz (R);$16;3B;4;TB
3.1;2022;04/27/2022;64.90;A. McCutchen (R);$12;OF;1;MIL
3.5;2022;04/27/2022;64.75;Manuel Margot (R);$10;OF;6;TB
4.9;2022;04/27/2022;64.55;Nick Senzel (R);$7;OF;6;CIN
3.1;2022;04/27/2022;64.30;Wilmer Flores (R);$13;3B;3;SF
3;2022;04/27/2022;64.30;Jorge Polanco (S);$14;2B;4;MIN
5.1;2022;04/27/2022;64.25;C. Mullins (L);$14;OF;1;BAL
4.7;2022;04/27/2022;64.10;Cooper Hummel (S);$7;OF;1;ARI
4.3;2022;04/27/2022;64.05;Aledmys Diaz (R);$7;2B;6;HOU
3.5;2022;04/27/2022;63.70;A. Garcia (R);$10;OF;5;MIA
3;2022;04/27/2022;63.25;Ryan Jeffers (R);$7;C;8;MIN
3.7;2022;04/27/2022;63.20;Brandon Nimmo (L);$19;OF;1;NYM
4.2;2022;04/27/2022;63.00;G. Springer (R);$21;OF;1;TOR
3.6;2022;04/27/2022;63.00;Matt Olson (L);$24;1B;2;ATL
4.1;2022;04/27/2022;62.75;C. Hernandez (S);$7;2B;1;WSH
2.8;2022;04/27/2022;62.75;Jacob Burger (R);$8;3B;6;CWS
4.5;2022;04/27/2022;62.70;X. Bogaerts (R);$18;SS;3;BOS
4.1;2022;04/27/2022;62.25;Josh Bell (S);$15;1B;3;WSH
4.9;2022;04/27/2022;62.20;Brandon Drury (R);$7;2B;2;CIN
4.7;2022;04/27/2022;62.20;Ketel Marte (S);$8;2B;5;ARI
3.7;2022;04/27/2022;62.00;S. Marte (R);$16;OF;2;NYM
4.2;2022;04/27/2022;61.90;Raimel Tapia (L);$9;OF;6;TOR
4.6;2022;04/27/2022;61.75;Myles Straw (R);$14;OF;1;CLE
3;2022;04/27/2022;61.50;Luis Arraez (L);$13;3B;2;MIN
4.9;2022;04/27/2022;61.35;Tommy Pham (R);$12;OF;3;CIN
3.6;2022;04/27/2022;61.25;Ozzie Albies (S);$22;2B;1;ATL
3.4;2022;04/27/2022;61.00;Alec Bohm (R);$13;3B;6;PHI
3.9;2022;04/27/2022;60.80;W. Merrifield (R);$7;OF;2;KC
4;2022;04/27/2022;60.80;B. Reynolds (S);$12;OF;2;PIT
4;2022;04/27/2022;60.70;D. Castillo (R);$9;OF;1;PIT
4.4;2022;04/27/2022;60.70;Jonah Heim (S);$13;C;8;TEX
3.4;2022;04/27/2022;60.35;G. Stubbs (L);$9;C;9;PHI
3.9;2022;04/27/2022;60.25;S. Perez (R);$16;C;4;KC
3.5;2022;04/27/2022;60.00;Austin Barnes (R);$8;C;9;LAD
4.4;2022;04/27/2022;59.70;Brad Miller (L);$11;OF;9;TEX
3;2022;04/27/2022;59.70;Byron Buxton (R);$27;OF;1;MIN
3.5;2022;04/27/2022;59.65;Chris Taylor (R);$17;OF;6;LAD
4.1;2022;04/27/2022;59.65;Keibert Ruiz (S);$9;C;6;WSH
4.3;2022;04/27/2022;59.60;Jason Castro (L);$7;C;9;HOU
3.5;2022;04/27/2022;59.60;Gavin Lux (L);$13;2B;8;LAD
4;2022;04/27/2022;59.45;Dan Vogelbach (L);$10;1B;4;PIT
4.6;2022;04/27/2022;59.45;Amed Rosario (R);$10;SS;2;CLE
3.6;2022;04/27/2022;59.35;T. d'Arnaud (R);$16;C;5;ATL
4.6;2022;04/27/2022;59.30;Jose Ramirez (S);$22;3B;3;CLE
3.6;2022;04/27/2022;59.20;Austin Riley (R);$22;3B;3;ATL
3.7;2022;04/27/2022;59.15;F. Lindor (S);$19;SS;3;NYM
3.5;2022;04/27/2022;59.10;Edwin Rios (L);$7;1B;7;LAD
3;2022;04/27/2022;59.10;T. Larnach (L);$7;OF;7;MIN
2.8;2022;04/27/2022;58.90;Reese McGuire (L);$7;C;7;CWS
4.7;2022;04/27/2022;58.40;Carson Kelly (R);$7;C;6;ARI
3.1;2022;04/27/2022;58.35;Tyler Wade (L);$7;2B;9;LAA
3.1;2022;04/27/2022;58.25;Omar Narvaez (L);$9;C;7;MIL
4.5;2022;04/27/2022;58.15;Bobby Dalbec (R);$8;1B;8;BOS
3.5;2022;04/27/2022;58.15;Taylor Walls (S);$11;3B;7;TB
3.6;2022;04/27/2022;58.05;Marcell Ozuna (R);$19;OF;4;ATL
3.1;2022;04/27/2022;58.00;Taylor Ward (R);$21;OF;1;LAA
5.1;2022;04/27/2022;57.60;R. Chirinos (R);$8;C;6;BAL
4.9;2022;04/27/2022;57.55;A. Aquino (R);$7;OF;7;CIN
4.5;2022;04/27/2022;57.40;Alex Verdugo (L);$16;OF;2;BOS
3.1;2022;04/27/2022;57.35;Willy Adames (R);$15;SS;2;MIL
4.2;2022;04/27/2022;56.85;Jesse Winker (L);$13;OF;3;SEA
4.2;2022;04/27/2022;56.60;Zack Collins (L);$14;C;4;TOR
3.1;2022;04/27/2022;56.50;B. Crawford (L);$15;SS;4;SF
4.6;2022;04/27/2022;56.35;Josh Naylor (L);$13;OF;5;CLE
3;2022;04/27/2022;56.30;Gio Urshela (R);$10;3B;6;MIN
3.9;2022;04/27/2022;56.25;C. Santana (S);$7;1B;5;KC
4.5;2022;04/27/2022;56.15;J.D. Martinez (R);$18;OF;5;BOS
4.6;2022;04/27/2022;55.75;Franmil Reyes (R);$10;OF;6;CLE
4.9;2022;04/27/2022;55.60;Joey Votto (L);$12;1B;4;CIN
3.1;2022;04/27/2022;55.60;H. Renfroe (R);$13;OF;4;MIL
3.9;2022;04/27/2022;55.60;Nicky Lopez (L);$10;2B;1;KC
4.2;2022;04/27/2022;55.50;L. Gurriel (R);$16;OF;5;TOR
3.5;2022;04/27/2022;55.50;Jazz Chisholm (L);$23;2B;1;MIA
3.1;2022;04/27/2022;55.45;Tyrone Taylor (R);$7;OF;6;MIL
4.5;2022;04/27/2022;55.05;Rafael Devers (L);$21;3B;4;BOS
3.5;2022;04/27/2022;54.85;K. Kiermaier (L);$9;OF;8;TB
4.2;2022;04/27/2022;54.80;S. Torkelson (R);$12;1B;5;DET
4;2022;04/27/2022;54.70;K. Hayes (R);$15;3B;3;PIT
3.8;2022;04/27/2022;54.50;CJ Abrams (L);$7;SS;9;SD
3;2022;04/27/2022;54.45;Nick Gordon (L);$7;OF;9;MIN
3.9;2022;04/27/2022;54.35;A. Benintendi (L);$13;OF;3;KC
4.5;2022;04/27/2022;54.25;E. Hernandez (R);$16;OF;6;BOS
5.1;2022;04/27/2022;54.15;Trey Mancini (R);$10;1B;2;BAL
4.7;2022;04/27/2022;54.05;Jordan Luplow (R);$10;1B;2;ARI
5.1;2022;04/27/2022;53.80;Ramon Urias (R);$7;3B;5;BAL
4.9;2022;04/27/2022;53.75;Kyle Farmer (R);$12;SS;5;CIN
3.1;2022;04/27/2022;53.70;Max Stassi (R);$12;C;8;LAA
3.9;2022;04/27/2022;53.55;B. Witt Jr. (R);$7;3B;7;KC
5.1;2022;04/27/2022;53.35;Rafael Ortega (L);$10;OF;1;CHC
3.9;2022;04/27/2022;53.25;P. Goldschmidt (R);$17;1B;2;STL
3.1;2022;04/27/2022;53.20;Rowdy Tellez (L);$13;1B;5;MIL
4.9;2022;04/27/2022;52.85;C. Blackmon (L);$16;OF;2;COL
3.1;2022;04/27/2022;52.80;I. Kiner-Falefa (R);$15;SS;8;NYY
4.5;2022;04/27/2022;52.65;K. Plawecki (R);$7;C;9;BOS
4.2;2022;04/27/2022;52.55;A. Meadows (L);$14;OF;2;DET
3.1;2022;04/27/2022;52.50;Joc Pederson (L);$21;OF;1;SF
4.4;2022;04/27/2022;52.25;Adolis Garcia (R);$13;OF;7;TEX
3.7;2022;04/27/2022;51.70;Mark Canha (R);$12;OF;6;NYM
5.1;2022;04/27/2022;51.65;Austin Hays (R);$13;OF;4;BAL
4.2;2022;04/27/2022;51.25;Javier Baez (R);$14;SS;3;DET
4.2;2022;04/27/2022;51.15;T. Heineman (S);$7;C;9;TOR
3.1;2022;04/27/2022;51.10;T. Estrada (R);$14;2B;7;SF
4.2;2022;04/27/2022;50.90;M. Cabrera (R);$8;1B;4;DET
4.3;2022;04/27/2022;50.85;J. Matijevic (L);$7;OF;7;HOU
2.8;2022;04/27/2022;50.80;Adam Engel (R);$7;OF;8;CWS
3.5;2022;04/27/2022;50.80;Jesus Sanchez (L);$19;OF;4;MIA
4.2;2022;04/27/2022;50.75;J. Candelario (S);$7;3B;6;DET
4.2;2022;04/27/2022;50.60;R. Grossman (S);$12;OF;1;DET
3.1;2022;04/27/2022;50.55;Curt Casali (R);$7;C;9;SF
4.9;2022;04/27/2022;50.45;Elias Diaz (R);$11;C;5;COL
4.9;2022;04/27/2022;50.40;R. Grichuk (R);$16;OF;3;COL
4.3;2022;04/27/2022;49.30;Jeremy Peña (R);$17;SS;8;HOU
3.6;2022;04/27/2022;49.25;Adam Duvall (R);$13;OF;7;ATL
3.7;2022;04/27/2022;49.25;E. Escobar (S);$15;3B;5;NYM
3.9;2022;04/27/2022;48.85;Nolan Arenado (R);$20;3B;4;STL
3.9;2022;04/27/2022;48.85;C. Dickerson (L);$7;OF;5;STL
3.1;2022;04/27/2022;48.60;Brandon Belt (L);$24;1B;2;SF
5.1;2022;04/27/2022;48.40;A. Santander (S);$15;OF;3;BAL
4.2;2022;04/27/2022;48.40;Matt Chapman (R);$14;3B;7;TOR
3.1;2022;04/27/2022;48.15;Brandon Marsh (L);$17;OF;6;LAA
4.2;2022;04/27/2022;48.10;J. Schoop (R);$7;2B;7;DET
4.2;2022;04/27/2022;47.90;Gosuke Katoh (L);$7;2B;8;TOR
5.1;2022;04/27/2022;47.65;W. Contreras (R);$17;C;4;CHC
4.2;2022;04/27/2022;47.65;Adam Frazier (L);$12;2B;1;SEA
4.1;2022;04/27/2022;47.60;Y. Hernandez (L);$10;OF;5;WSH
4.9;2022;04/27/2022;47.50;C.J. Cron (R);$20;1B;4;COL
3.9;2022;04/27/2022;47.35;Tommy Edman (S);$16;2B;1;STL
4;2022;04/27/2022;46.85;Y. Tsutsugo (L);$9;1B;6;PIT
3.5;2022;04/27/2022;46.80;Miguel Rojas (R);$7;SS;8;MIA
3.1;2022;04/27/2022;46.80;Jose Trevino (R);$14;C;9;NYY
4.1;2022;04/27/2022;46.75;Lane Thomas (R);$7;OF;7;WSH
5.1;2022;04/27/2022;46.70;Seiya Suzuki (R);$24;OF;2;CHC
3.5;2022;04/27/2022;46.55;Joey Wendle (L);$14;SS;7;MIA
4.5;2022;04/27/2022;46.40;J. Bradley (L);$7;OF;7;BOS
4.9;2022;04/27/2022;46.20;Connor Joe (R);$20;OF;1;COL
4.7;2022;04/27/2022;46.00;C. Walker (R);$11;1B;4;ARI
3.6;2022;04/27/2022;45.85;D. Swanson (R);$12;SS;9;ATL
3.9;2022;04/27/2022;45.85;Tyler O'Neill (R);$18;OF;3;STL
3.1;2022;04/27/2022;45.70;Jason Vosler (L);$9;3B;8;SF
3.1;2022;04/27/2022;45.65;Mike Brosseau (R);$7;3B;8;MIL
