Rating;Year;Date;Player;Salary;Position;Bat_Order;Opp_Pitcher;Opp
4.4;2021;06/23/2021;64.30;Lars Nootbaar (L);$2000;OF;9;STL
4.4;2021;06/23/2021;64.05;Dylan Moore (R);$2800;2B;8;SEA
4.6;2021;06/23/2021;64.00;Alex Avila (L);$3200;C;6;WSH
3.1;2021;06/23/2021;63.60;Manny Pina (R);$3400;C;7;MIL
4.8;2021;06/23/2021;63.20;K. Hayes (R);$4800;3B;2;PIT
4.8;2021;06/23/2021;62.80;G. Polanco (L);$2900;OF;5;PIT
4.6;2021;06/23/2021;62.55;S. Castro (R);$3300;3B;7;WSH
4.8;2021;06/23/2021;62.30;Adam Frazier (L);$4300;2B;1;PIT
3.9;2021;06/23/2021;60.70;Brandon Belt (L);$5300;1B;4;SF
4.4;2021;06/23/2021;60.45;Mitch Haniger (R);$5000;OF;2;SEA
3.9;2021;06/23/2021;60.45;M. Yastrzemski (L);$5900;OF;1;SF
4.8;2021;06/23/2021;58.70;Kevin Newman (R);$2300;SS;7;PIT
4.2;2021;06/23/2021;58.40;Taylor Ward (R);$3100;OF;5;LAA
4.5;2021;06/23/2021;58.10;David Peralta (L);$2500;OF;4;ARI
4.2;2021;06/23/2021;57.85;Kurt Suzuki (R);$2200;C;7;LAA
3.9;2021;06/23/2021;57.85;Mike Tauchman (L);$2500;OF;9;SF
4.5;2021;06/23/2021;57.80;Pavin Smith (L);$3300;OF;2;ARI
4.8;2021;06/23/2021;57.30;Ben Gamel (L);$2100;OF;6;PIT
4.7;2021;06/23/2021;56.80;Eric Haase (R);$3900;C/OF;C;OF
4.4;2021;06/23/2021;55.10;T. Trammell (L);$2000;OF;9;SEA
3.9;2021;06/23/2021;55.05;M. Dubon (R);$3900;2B/SS;2B;SS
3.9;2021;06/23/2021;54.80;D. Solano (R);$4200;2B;6;SF
4.2;2021;06/23/2021;54.70;Elias Diaz (R);$3000;C;9;COL
3.9;2021;06/23/2021;52.85;Buster Posey (R);$5200;C;3;SF
4.5;2021;06/23/2021;52.10;Josh Rojas (L);$4000;2B/SS;2B;SS
4.5;2021;06/23/2021;51.85;Josh VanMeter (L);$3400;2B;3;ARI
4.7;2021;06/23/2021;51.80;Jake Rogers (R);$2800;C;9;DET
4.2;2021;06/23/2021;51.35;Josh Fuentes (R);$3700;1B/3B;1B;3B
4.2;2021;06/23/2021;51.00;Jose Iglesias (R);$3800;SS;6;LAA
4.2;2021;06/23/2021;47.80;Juan Lagares (R);$2000;OF;8;LAA
4.2;2021;06/23/2021;47.15;D. Fletcher (R);$2900;2B;9;LAA
4.8;2021;06/23/2021;46.85;Michael Perez (L);$2200;C;8;PIT
3.9;2021;06/23/2021;46.75;B. Crawford (L);$5000;SS;5;SF
4.2;2021;06/23/2021;45.20;Jared Walsh (L);$5400;1B;4;LAA
4.5;2021;06/23/2021;45.10;Josh Reddick (L);$2300;OF;7;ARI
3.9;2021;06/23/2021;45.10;Steven Duggar (L);$3800;OF;7;SF
4.2;2021;06/23/2021;43.60;Chris Owings (R);$4500;2B/OF;2B;OF
4.5;2021;06/23/2021;43.05;A. Cabrera (S);$3500;1B/3B;1B;3B
4.5;2021;06/23/2021;39.70;C. Walker (R);$3400;1B;6;ARI
4.5;2021;06/23/2021;35.50;Stephen Vogt (L);$2500;C;8;ARI
3.7;2021;06/24/2021;84.95;Clint Frazier (R);$2200;OF;7;NYY
3.7;2021;06/24/2021;84.20;DJ LeMahieu (R);$4700;1B/2B;1B;2B
3.7;2021;06/24/2021;83.30;Brett Gardner (L);$2800;OF;8;NYY
3.7;2021;06/24/2021;82.80;Aaron Judge (R);$5400;OF;2;NYY
3.7;2021;06/24/2021;81.50;Luke Voit (R);$4500;1B;5;NYY
3.7;2021;06/24/2021;79.90;R. Laureano (R);$4300;OF;4;OAK
3.7;2021;06/24/2021;79.80;Rougned Odor (L);$3600;2B;6;NYY
3.7;2021;06/24/2021;79.05;Gary Sanchez (R);$5000;C;3;NYY
3.7;2021;06/24/2021;78.50;Matt Chapman (R);$4600;3B;2;OAK
3.7;2021;06/24/2021;77.50;Mark Canha (R);$4700;OF;1;OAK
3.7;2021;06/24/2021;75.10;G. Stanton (R);$5600;OF;4;NYY
3.7;2021;06/24/2021;74.80;Tyler Wade (L);$2800;2B/SS;2B;SS
3.7;2021;06/24/2021;74.60;Chad Pinder (R);$3300;OF;5;OAK
3.7;2021;06/24/2021;73.10;Matt Olson (L);$5500;1B;3;OAK
5.4;2021;06/24/2021;70.65;C. Santana (S);$4100;1B;2;KC
5.4;2021;06/24/2021;70.00;Ryan O'Hearn (L);$2000;1B;4;KC
3.7;2021;06/24/2021;69.30;Jed Lowrie (S);$4100;2B;6;OAK
5.4;2021;06/24/2021;66.30;Jarrod Dyson (L);$2100;OF;6;KC
3.7;2021;06/24/2021;65.80;Elvis Andrus (R);$3500;SS;7;OAK
3.7;2021;06/24/2021;65.35;Skye Bolt (S);$2000;OF;8;OAK
5.4;2021;06/24/2021;65.00;H. Alberto (R);$2300;2B/SS;2B;SS
5.4;2021;06/24/2021;63.60;W. Merrifield (R);$5100;2B/OF;2B;OF
4.4;2021;06/24/2021;62.50;Nate Lowe (L);$4400;1B;2;TEX
4.4;2021;06/24/2021;61.90;Joey Gallo (L);$4200;OF;4;TEX
5.4;2021;06/24/2021;61.70;S. Perez (R);$4600;C;3;KC
5.4;2021;06/24/2021;57.05;Nicky Lopez (L);$2100;2B/SS;2B;SS
4.4;2021;06/24/2021;56.60;W. Calhoun (L);$3700;OF;6;TEX
4.4;2021;06/24/2021;56.50;I. Kiner-Falefa (R);$4400;SS;1;TEX
3.7;2021;06/24/2021;55.50;Aramis Garcia (R);$2400;C;9;OAK
4.4;2021;06/24/2021;54.90;Eli White (R);$3100;OF;5;TEX
5.4;2021;06/24/2021;51.90;M. Taylor (R);$2000;OF;7;KC
4.4;2021;06/24/2021;48.75;Nick Solak (R);$3900;2B;7;TEX
4.4;2021;06/24/2021;48.70;Andy Ibanez (R);$2300;1B/3B;1B;3B
4.4;2021;06/24/2021;46.65;Jose Trevino (R);$2200;C;9;TEX
4.4;2021;06/24/2021;38.30;Adolis Garcia (R);$4800;OF;3;TEX
5.4;2021;06/24/2021;36.65;S. Rivero (R);$2000;C;9;KC
2.8;2021;06/25/2021;80.85;C. Yelich (L);$6000;OF;3;MIL
2.8;2021;06/25/2021;79.15;Kolten Wong (L);$5000;2B;1;MIL
2.8;2021;06/25/2021;77.45;Keston Hiura (R);$2900;1B;8;MIL
2.8;2021;06/25/2021;75.25;A. Garcia (R);$4900;OF;4;MIL
2.8;2021;06/25/2021;74.35;J. Bradley (L);$2900;OF;7;MIL
2.8;2021;06/25/2021;74.05;Omar Narvaez (L);$4800;C;5;MIL
2.8;2021;06/25/2021;74.00;Luis Urias (R);$4800;2B/3B;2B;3B
2.8;2021;06/25/2021;70.30;Willy Adames (R);$4700;SS;6;MIL
2.7;2021;06/25/2021;58.75;Jeff McNeil (L);$2400;2B;1;NYM
2.9;2021;06/25/2021;57.70;Bryce Harper (L);$4300;OF;3;PHI
2.7;2021;06/25/2021;57.70;F. Lindor (S);$4000;SS;2;NYM
2.7;2021;06/25/2021;55.40;M. Conforto (L);$2700;OF;3;NYM
4.8;2021;06/25/2021;54.35;Yonathan Daza (R);$3400;OF;2;COL
4.8;2021;06/25/2021;50.75;Raimel Tapia (L);$4100;OF;1;COL
2.9;2021;06/25/2021;50.65;Alec Bohm (R);$2800;3B;5;PHI
2.9;2021;06/25/2021;48.70;J.T. Realmuto (R);$4200;C;4;PHI
2.9;2021;06/25/2021;46.65;O. Herrera (L);$3300;OF;1;PHI
2.7;2021;06/25/2021;46.25;Dominic Smith (L);$3000;OF;5;NYM
2.9;2021;06/25/2021;46.20;Rhys Hoskins (R);$4800;1B;2;PHI
2.7;2021;06/25/2021;45.80;Peter Alonso (R);$4900;1B;4;NYM
4.8;2021;06/25/2021;43.55;Trevor Story (R);$5700;SS;4;COL
4.8;2021;06/25/2021;42.90;C. Blackmon (L);$5300;OF;3;COL
2.9;2021;06/25/2021;38.65;T. Jankowski (L);$2800;OF;6;PHI
2.9;2021;06/25/2021;35.55;R. Torreyes (R);$2100;SS;7;PHI
2.7;2021;06/25/2021;35.25;L. Guillorme (L);$2700;2B/3B;2B;3B
2.7;2021;06/25/2021;34.45;Kevin Pillar (R);$3200;OF;7;NYM
4.8;2021;06/25/2021;31.50;B. Rodgers (R);$3300;2B/SS;2B;SS
4.8;2021;06/25/2021;31.40;Elias Diaz (R);$2900;C;8;COL
4.8;2021;06/25/2021;28.95;C.J. Cron (R);$4300;1B;6;COL
2.9;2021;06/25/2021;27.95;N. Maton (L);$2600;SS;8;PHI
4.8;2021;06/25/2021;26.40;Ryan McMahon (L);$5600;2B/3B;2B;3B
2.7;2021;06/25/2021;26.30;James McCann (R);$3400;C;6;NYM
3.8;2021;06/26/2021;95.35;G. Springer (R);$3700;OF;5;TOR
3.6;2021;06/26/2021;87.25;Brian Goodwin (L);$3100;OF;2;CWS
3.8;2021;06/26/2021;86.60;L. Gurriel (R);$3600;OF;7;TOR
3.8;2021;06/26/2021;86.40;T. Hernandez (R);$4700;OF;4;TOR
3.8;2021;06/26/2021;86.05;S. Espinal (R);$2400;3B;8;TOR
3.8;2021;06/26/2021;85.30;Bo Bichette (R);$6000;SS;2;TOR
3.6;2021;06/26/2021;85.20;Tim Anderson (R);$4900;SS;1;CWS
3.8;2021;06/26/2021;84.00;V. Guerrero Jr. (R);$6200;1B;3;TOR
3.8;2021;06/26/2021;83.35;Marcus Semien (R);$5600;2B/SS;2B;SS
4.4;2021;06/26/2021;82.70;N. Castellanos (R);$4800;OF;3;CIN
3.8;2021;06/26/2021;82.20;R. Grichuk (R);$4300;OF;6;TOR
4.6;2021;06/26/2021;81.70;Austin Riley (R);$3500;3B;4;ATL
4.6;2021;06/26/2021;81.55;R. Acuna Jr. (R);$5500;OF;1;ATL
3.6;2021;06/26/2021;80.55;Jose Abreu (R);$5100;1B;4;CWS
3.5;2021;06/26/2021;79.70;Keston Hiura (R);$3000;1B;7;MIL
4.4;2021;06/26/2021;79.40;E. Suarez (R);$4300;3B;6;CIN
4.6;2021;06/26/2021;79.05;F. Freeman (L);$5300;1B;2;ATL
3.6;2021;06/26/2021;78.85;Yoan Moncada (S);$4900;3B;3;CWS
3.6;2021;06/26/2021;78.85;Dylan Carlson (S);$3500;OF;1;STL
4.4;2021;06/26/2021;78.40;Jesse Winker (L);$5600;OF;2;CIN
3.5;2021;06/26/2021;78.25;C. Yelich (L);$6000;OF;3;MIL
4.4;2021;06/26/2021;78.20;Joey Votto (L);$4300;1B;4;CIN
3.6;2021;06/26/2021;77.45;P. Goldschmidt (R);$4600;1B;2;STL
3.8;2021;06/26/2021;77.45;Reese McGuire (L);$2400;C;9;TOR
4.6;2021;06/26/2021;77.30;D. Swanson (R);$3600;SS;5;ATL
3.6;2021;06/26/2021;77.05;Y. Mercedes (R);$3400;C;7;CWS
3.6;2021;06/26/2021;76.95;Nate Lowe (L);$4400;1B;2;TEX
3.6;2021;06/26/2021;76.60;Y. Grandal (S);$5000;C;5;CWS
3.6;2021;06/26/2021;76.25;Joey Gallo (L);$4600;OF;4;TEX
4.6;2021;06/26/2021;76.25;Ozzie Albies (S);$5200;2B;3;ATL
3.5;2021;06/26/2021;75.85;Kolten Wong (L);$5100;2B;1;MIL
3.6;2021;06/26/2021;75.25;Luis Gonzalez (L);$2000;OF;9;CWS
4.6;2021;06/26/2021;74.85;W. Contreras (R);$2800;C;7;ATL
3.5;2021;06/26/2021;74.30;A. Garcia (R);$4900;OF;4;MIL
3.6;2021;06/26/2021;74.20;Jake Lamb (L);$3100;OF;6;CWS
3.5;2021;06/26/2021;74.05;Willy Adames (R);$4700;SS;5;MIL
4.4;2021;06/26/2021;73.70;J. India (R);$4700;2B;1;CIN
4.6;2021;06/26/2021;73.40;G. Heredia (R);$2500;OF;6;ATL
3.6;2021;06/26/2021;72.90;Tyler O'Neill (R);$3600;OF;4;STL
2.5;2021;06/26/2021;72.85;M. Conforto (L);$3500;OF;3;NYM
3.5;2021;06/26/2021;72.60;Tyrone Taylor (R);$3300;OF;6;MIL
4.6;2021;06/26/2021;72.45;E. Inciarte (L);$2100;OF;8;ATL
3.5;2021;06/26/2021;72.40;Luis Urias (R);$4800;2B/3B;2B;3B
3.6;2021;06/26/2021;70.95;I. Kiner-Falefa (R);$4800;SS;1;TEX
3.6;2021;06/26/2021;70.70;Eli White (R);$3200;OF;5;TEX
4.4;2021;06/26/2021;70.40;Tyler Naquin (L);$4200;OF;5;CIN
3.6;2021;06/26/2021;70.10;Nolan Arenado (R);$5800;3B;3;STL
3.4;2021;06/26/2021;69.55;Manuel Margot (R);$3000;OF;6;TB
6.3;2021;06/26/2021;69.40;A. Santander (S);$3000;OF;4;BAL
3.4;2021;06/26/2021;69.00;Brandon Lowe (L);$4600;2B;1;TB
3.6;2021;06/26/2021;67.95;Nick Solak (R);$3700;2B;7;TEX
3.8;2021;06/26/2021;67.80;S. Marte (R);$4300;OF;2;MIA
3.6;2021;06/26/2021;67.80;Yadier Molina (R);$3900;C;5;STL
3.4;2021;06/26/2021;67.70;R. Arozarena (R);$5200;OF;3;TB
6.3;2021;06/26/2021;67.55;R. Mountcastle (R);$3900;1B/OF;1B;OF
4.5;2021;06/26/2021;67.55;B. Reynolds (S);$3300;OF;3;PIT
6.3;2021;06/26/2021;67.40;Austin Hays (R);$2800;OF;5;BAL
3.6;2021;06/26/2021;66.55;Leury Garcia (S);$2900;3B/OF;3B;OF
4.4;2021;06/26/2021;66.40;Kyle Farmer (R);$2900;SS;8;CIN
3.8;2021;06/26/2021;66.15;Jesus Aguilar (R);$3600;1B;3;MIA
2.5;2021;06/26/2021;66.10;F. Lindor (S);$5200;SS;2;NYM
4.6;2021;06/26/2021;65.95;Raimel Tapia (L);$4100;OF;1;COL
5;2021;06/26/2021;65.80;Jake Bauers (L);$2600;1B/OF;1B;OF
4.4;2021;06/26/2021;65.60;T. Barnhart (L);$3500;C;7;CIN
2.5;2021;06/26/2021;65.60;L. Guillorme (L);$3600;2B/3B;2B;3B
4.5;2021;06/26/2021;65.40;G. Polanco (L);$2600;OF;4;PIT
3.8;2021;06/26/2021;65.20;Adam Duvall (R);$3400;OF;4;MIA
3.6;2021;06/26/2021;65.00;Paul DeJong (R);$3000;SS;8;STL
6.3;2021;06/26/2021;64.95;Trey Mancini (R);$4500;1B;2;BAL
3.6;2021;06/26/2021;64.80;Tommy Edman (S);$5000;2B/OF;2B;OF
2.5;2021;06/26/2021;64.20;Dominic Smith (L);$4000;OF;5;NYM
3.8;2021;06/26/2021;63.95;Miguel Rojas (R);$3200;SS;5;MIA
3.6;2021;06/26/2021;63.80;Lars Nootbaar (L);$2300;OF;7;STL
5;2021;06/26/2021;63.75;J.P. Crawford (L);$3700;SS;1;SEA
2.5;2021;06/26/2021;63.65;Peter Alonso (R);$5400;1B;4;NYM
4.5;2021;06/26/2021;63.55;Colin Moran (L);$2900;1B;2;PIT
4.6;2021;06/26/2021;63.50;Yonathan Daza (R);$3400;OF;2;COL
4.5;2021;06/26/2021;62.80;C. Santana (S);$4800;1B;2;KC
4.5;2021;06/26/2021;62.70;Ryan O'Hearn (L);$3400;OF;4;KC
5;2021;06/26/2021;62.65;Kyle Seager (L);$4200;3B;3;SEA
6.3;2021;06/26/2021;62.65;C. Mullins (L);$4500;OF;1;BAL
3.4;2021;06/26/2021;62.40;A. Meadows (L);$5400;OF;4;TB
4.2;2021;06/26/2021;62.30;Luis Rengifo (S);$2000;3B/OF;3B;OF
4.2;2021;06/26/2021;61.90;A. Rendon (R);$4000;3B;3;LAA
4.5;2021;06/26/2021;61.75;Adam Frazier (L);$4200;2B;1;PIT
3.5;2021;06/26/2021;61.70;Manny Pina (R);$3600;C;8;MIL
3.4;2021;06/26/2021;61.25;Ji-Man Choi (L);$4000;1B;5;TB
5;2021;06/26/2021;61.20;Ty France (R);$3200;1B/3B;1B;3B
4.5;2021;06/26/2021;61.10;Phillip Evans (R);$2500;1B/OF;1B;OF
3.6;2021;06/26/2021;60.50;Jose Trevino (R);$2300;C;9;TEX
5;2021;06/26/2021;59.95;Shed Long (L);$2700;OF;6;SEA
3.8;2021;06/26/2021;59.20;Juan Soto (L);$6100;OF;3;WSH
3.6;2021;06/26/2021;58.95;Adolis Garcia (R);$4900;OF;3;TEX
4.5;2021;06/26/2021;58.80;Jarrod Dyson (L);$2700;OF;7;KC
4.6;2021;06/26/2021;58.05;Trevor Story (R);$5700;SS;4;COL
4.5;2021;06/26/2021;57.55;Jorge Soler (R);$3900;OF;6;KC
3.8;2021;06/26/2021;57.30;K. Schwarber (L);$4600;OF;1;WSH
4.6;2021;06/26/2021;57.10;C. Blackmon (L);$5300;OF;3;COL
4.5;2021;06/26/2021;57.05;K. Gutierrez (R);$3100;3B;5;KC
3.6;2021;06/26/2021;57.00;Brock Holt (L);$3500;3B;8;TEX
6.3;2021;06/26/2021;56.95;Maikel Franco (R);$3200;3B;7;BAL
3.8;2021;06/26/2021;56.75;Trea Turner (R);$6100;SS;2;WSH
3.8;2021;06/26/2021;56.60;Jesus Sanchez (L);$2000;OF;6;MIA
6.3;2021;06/26/2021;56.55;Freddy Galvis (S);$2900;SS;6;BAL
3.4;2021;06/26/2021;56.10;Wander Franco (S);$4600;3B/SS;3B;SS
5;2021;06/26/2021;55.70;Luis Torrens (R);$2200;C;7;SEA
3.8;2021;06/26/2021;55.70;Jazz Chisholm (L);$3500;2B/SS;2B;SS
3.8;2021;06/26/2021;54.80;Jon Berti (R);$3000;2B/3B;2B;3B
3.8;2021;06/26/2021;54.65;Josh Bell (S);$4200;1B;4;WSH
4.5;2021;06/26/2021;54.60;W. Merrifield (R);$5900;2B/OF;2B;OF
5;2021;06/26/2021;52.85;Jake Fraley (L);$3300;OF;8;SEA
3.4;2021;06/26/2021;52.80;B. Phillips (L);$2100;OF;8;TB
4.5;2021;06/26/2021;52.65;Michael Perez (L);$2200;C;6;PIT
5;2021;06/26/2021;52.05;Mitch Haniger (R);$4800;OF;2;SEA
4.6;2021;06/26/2021;51.55;C.J. Cron (R);$4100;1B;6;COL
6.3;2021;06/26/2021;51.45;P. Severino (R);$2600;C;8;BAL
4.5;2021;06/26/2021;51.30;S. Perez (R);$5400;C;3;KC
3.4;2021;06/26/2021;51.30;Joey Wendle (L);$4100;3B/SS;3B;SS
2.5;2021;06/26/2021;50.65;Jose Peraza (R);$3800;2B/3B;2B;3B
4.2;2021;06/26/2021;50.60;Shohei Ohtani (L);$5700;1B/OF;1B;OF
4.2;2021;06/26/2021;48.95;Taylor Ward (R);$2600;OF;6;LAA
3.8;2021;06/26/2021;48.20;Gerardo Parra (L);$2000;OF;7;WSH
4.5;2021;06/26/2021;48.00;Erik Gonzalez (R);$2200;1B/SS;1B;SS
3.8;2021;06/26/2021;47.95;Sandy Leon (S);$2000;C;7;MIA
4.5;2021;06/26/2021;46.65;M. Taylor (R);$2600;OF;8;KC
5;2021;06/26/2021;46.45;T. Trammell (L);$2100;OF;9;SEA
4.6;2021;06/26/2021;46.35;Dom Nunez (L);$2500;C;8;COL
2.5;2021;06/26/2021;46.30;Albert Almora (R);$2900;OF;8;NYM
6.3;2021;06/26/2021;45.70;Pat Valaika (R);$2300;2B;9;BAL
4.5;2021;06/26/2021;45.40;Nicky Lopez (L);$2800;2B/SS;2B;SS
4.5;2021;06/26/2021;44.00;Ka'ai Tom (L);$2100;OF;8;PIT
3.8;2021;06/26/2021;43.80;S. Castro (R);$3400;3B;6;WSH
4.6;2021;06/26/2021;43.20;B. Rodgers (R);$3400;2B/SS;2B;SS
4.2;2021;06/26/2021;43.15;D. Fletcher (R);$2400;2B;9;LAA
4.2;2021;06/26/2021;42.50;Jose Iglesias (R);$3000;SS;7;LAA
4.2;2021;06/26/2021;40.80;Max Stassi (R);$3700;C;5;LAA
4.6;2021;06/26/2021;40.65;Ryan McMahon (L);$5500;2B/3B;2B;3B
4.2;2021;06/26/2021;39.70;Juan Lagares (R);$2000;OF;8;LAA
2.5;2021;06/26/2021;36.90;James McCann (R);$4400;C;6;NYM
4.1;2021;06/26/2021;36.85;Bryce Harper (L);$5000;OF;3;PHI
3.8;2021;06/26/2021;36.50;Yan Gomes (R);$4300;C;5;WSH
3.8;2021;06/26/2021;36.35;Josh Harrison (R);$3600;2B;8;WSH
4.1;2021;06/26/2021;33.90;O. Herrera (L);$3700;OF;1;PHI
4.1;2021;06/26/2021;33.30;R. Torreyes (R);$2200;SS;8;PHI
3.4;2021;06/26/2021;26.95;Mike Zunino (R);$4200;C;9;TB
4.2;2021;06/26/2021;25.90;P. Gosselin (R);$2200;1B/2B;1B;2B
4.1;2021;06/26/2021;25.20;N. Maton (L);$2700;SS;7;PHI
4.1;2021;06/26/2021;23.85;A. McCutchen (R);$4100;OF;5;PHI
4.1;2021;06/26/2021;21.85;J.T. Realmuto (R);$5200;C;4;PHI
4.1;2021;06/26/2021;21.80;Rhys Hoskins (R);$5500;1B;2;PHI
4.1;2021;06/26/2021;21.30;L. Williams (R);$3300;2B/SS;2B;SS
4.1;2021;06/27/2021;93.75;G. Springer (R);$4100;OF;5;TOR
4;2021;06/27/2021;89.10;Myles Straw (R);$2800;OF;2;HOU
4.7;2021;06/27/2021;88.60;N. Castellanos (R);$4800;OF;3;CIN
4.7;2021;06/27/2021;88.40;Nelson Cruz (R);$4900;OF;3;MIN
4.7;2021;06/27/2021;87.25;T. Larnach (L);$2700;OF;4;MIN
4.7;2021;06/27/2021;87.10;Jorge Polanco (S);$4300;2B/SS;2B;SS
4.7;2021;06/27/2021;86.65;E. Suarez (R);$4300;3B;5;CIN
4.3;2021;06/27/2021;86.00;G. Torres (R);$3200;SS;6;NYY
4.1;2021;06/27/2021;86.00;Bo Bichette (R);$5900;SS;2;TOR
4.1;2021;06/27/2021;85.85;T. Hernandez (R);$4800;OF;4;TOR
4.1;2021;06/27/2021;85.70;Cavan Biggio (L);$4400;3B/OF;3B;OF
4.3;2021;06/27/2021;85.55;Gio Urshela (R);$3200;3B;5;NYY
4.7;2021;06/27/2021;85.30;Ryan Jeffers (R);$3000;C;5;MIN
4.7;2021;06/27/2021;84.75;Luis Arraez (L);$3500;2B/OF;2B;OF
4.7;2021;06/27/2021;84.50;Joey Votto (L);$4300;1B;2;CIN
4.3;2021;06/27/2021;84.25;DJ LeMahieu (R);$5000;1B/2B;1B;2B
4.1;2021;06/27/2021;84.00;V. Guerrero Jr. (R);$6200;1B;3;TOR
4.7;2021;06/27/2021;83.65;T. Stephenson (R);$4500;1B/C;1B;C
3.8;2021;06/27/2021;83.55;Tyrone Taylor (R);$3300;OF;5;MIL
4.1;2021;06/27/2021;83.35;Marcus Semien (R);$5600;2B/SS;2B;SS
3.8;2021;06/27/2021;83.05;C. Yelich (L);$6200;OF;3;MIL
4.3;2021;06/27/2021;83.05;Aaron Judge (R);$5000;OF;2;NYY
4.2;2021;06/27/2021;83.05;Dylan Carlson (S);$3600;OF;1;STL
4.7;2021;06/27/2021;82.90;A. Aquino (R);$3600;OF;6;CIN
4.2;2021;06/27/2021;82.20;Tyler O'Neill (R);$3700;OF;4;STL
4;2021;06/27/2021;81.75;Y. Alvarez (L);$5500;OF;4;HOU
4;2021;06/27/2021;81.65;Carlos Correa (R);$5000;SS;5;HOU
4.3;2021;06/27/2021;81.65;Luke Voit (R);$4400;1B;3;NYY
4;2021;06/27/2021;81.60;Kyle Tucker (L);$4300;OF;6;HOU
3.8;2021;06/27/2021;81.55;Keston Hiura (R);$3900;1B;7;MIL
4;2021;06/27/2021;81.50;Jose Altuve (R);$5700;2B;1;HOU
4.7;2021;06/27/2021;81.40;J. India (R);$4700;2B;1;CIN
4.6;2021;06/27/2021;81.30;Ryan O'Hearn (L);$3200;OF;4;KC
4;2021;06/27/2021;81.15;Y. Gurriel (R);$4900;1B;3;HOU
4.7;2021;06/27/2021;81.15;S. Heineman (R);$2300;OF;8;CIN
3.8;2021;06/27/2021;81.10;Willy Adames (R);$4900;SS;4;MIL
4.2;2021;06/27/2021;81.00;P. Goldschmidt (R);$4800;1B;2;STL
5.4;2021;06/27/2021;80.95;R. Acuna Jr. (R);$6100;OF;1;ATL
4.7;2021;06/27/2021;80.75;J. Donaldson (R);$5100;3B;2;MIN
3.8;2021;06/27/2021;80.25;Omar Narvaez (L);$5200;C;2;MIL
4.3;2021;06/27/2021;80.20;M. Andujar (R);$2500;OF;7;NYY
5.4;2021;06/27/2021;80.05;Jose Ramirez (S);$5600;3B;3;CLE
5.3;2021;06/27/2021;79.80;E. Hernandez (R);$3100;2B/OF;2B;OF
3.8;2021;06/27/2021;79.65;Jace Peterson (L);$3600;2B/OF;2B;OF
5.4;2021;06/27/2021;79.65;Eddie Rosario (L);$4100;OF;4;CLE
4.7;2021;06/27/2021;79.65;Kyle Farmer (R);$2900;SS;7;CIN
5.4;2021;06/27/2021;79.30;Amed Rosario (R);$4000;SS;2;CLE
3.6;2021;06/27/2021;78.85;Yandy Diaz (R);$3300;1B/3B;1B;3B
5.4;2021;06/27/2021;78.80;F. Freeman (L);$5900;1B;2;ATL
4.5;2021;06/27/2021;78.80;Nate Lowe (L);$4300;1B;2;TEX
5.4;2021;06/27/2021;78.75;Austin Riley (R);$4200;3B;4;ATL
5.3;2021;06/27/2021;78.70;X. Bogaerts (R);$4400;SS;4;BOS
5.4;2021;06/27/2021;78.70;C. Hernandez (S);$4500;2B;1;CLE
4.1;2021;06/27/2021;78.65;R. Grichuk (R);$4200;OF;7;TOR
3.8;2021;06/27/2021;78.60;Luis Urias (R);$5200;3B;1;MIL
5.3;2021;06/27/2021;78.15;J.D. Martinez (R);$4700;OF;3;BOS
4.6;2021;06/27/2021;77.95;Jorge Soler (R);$3800;OF;5;KC
4.5;2021;06/27/2021;77.80;Joey Gallo (L);$4500;OF;4;TEX
4.2;2021;06/27/2021;77.70;Nolan Arenado (R);$5500;3B;3;STL
4.9;2021;06/27/2021;77.25;B. Reynolds (S);$3300;OF;3;PIT
5.4;2021;06/27/2021;77.15;Ozzie Albies (S);$5800;2B;3;ATL
6.5;2021;06/27/2021;77.05;Ryan McKenna (R);$2000;OF;1;BAL
5.4;2021;06/27/2021;76.65;H. Ramirez (R);$3100;OF;6;CLE
4.6;2021;06/27/2021;76.60;C. Santana (S);$5100;1B;2;KC
6.5;2021;06/27/2021;76.45;DJ Stewart (L);$2400;OF;4;BAL
4.2;2021;06/27/2021;76.40;Paul DeJong (R);$3000;SS;8;STL
6.5;2021;06/27/2021;76.15;A. Santander (S);$2900;OF;2;BAL
4.7;2021;06/27/2021;76.10;Miguel Sano (R);$4100;1B;6;MIN
4.2;2021;06/27/2021;75.75;Yadier Molina (R);$4000;C;5;STL
5.3;2021;06/27/2021;75.70;Alex Verdugo (L);$3700;OF;2;BOS
6.5;2021;06/27/2021;75.65;Austin Hays (R);$2700;OF;5;BAL
3.8;2021;06/27/2021;75.45;J. Bradley (L);$3200;OF;8;MIL
4.6;2021;06/27/2021;74.95;Jarrod Dyson (L);$2700;OF;7;KC
5.4;2021;06/27/2021;74.90;D. Swanson (R);$4200;SS;5;ATL
4;2021;06/27/2021;74.70;Abraham Toro (S);$3400;3B;7;HOU
4.9;2021;06/27/2021;74.45;Colin Moran (L);$2900;1B;4;PIT
3.6;2021;06/27/2021;74.25;Manuel Margot (R);$3000;OF;6;TB
6.5;2021;06/27/2021;74.25;Domingo Leyba (S);$2000;2B;6;BAL
5.1;2021;06/27/2021;74.20;R. Grossman (S);$3300;OF;3;DET
4.9;2021;06/27/2021;74.05;K. Hayes (R);$4500;3B;2;PIT
4.1;2021;06/27/2021;73.95;Joe Panik (L);$3100;2B/3B;2B;3B
